paciente_id,rut,nombre,apellido,fecha_nacimiento,sexo,comuna,prevision,fecha_registro
843,9.132.630-2,Víctor,Muñoz,1964-12-11,M,Máfil,NINGUNA,2026-02-28 12:35:36.126666
844,17.589.368-7,Salvador,González,1999-08-25,M,Taltal,NINGUNA,2026-02-28 12:35:36.130000
845,22.942.676-1,Matilda,Cárcamo,1982-05-28,F,Ollagüe,FONASA,2026-02-28 12:35:36.130000
846,8.627.685-2,Carlos,Fierro,1984-06-22,M,Frutillar,FONASA,2026-02-28 12:35:36.130000
847,8.885.261-3,Rodrigo,Oñate,1968-05-12,M,Villarrica,ISAPRE,2026-02-28 12:35:36.133333
848,9.147.162-0,Karina,Fuentes,1977-03-29,F,Quilleco,ISAPRE,2026-02-28 12:35:36.133333
849,10.138.092-0,Patricia,Sandoval,1953-12-25,F,Llanquihue,NINGUNA,2026-02-28 12:35:36.140000
850,15.103.791-7,Cristóbal,Gómez,1968-08-21,M,Rengo,NINGUNA,2026-02-28 12:35:36.143333
851,22.458.680-9,Daniel,Lizana,1958-05-16,M,Coinco,NINGUNA,2026-02-28 12:35:36.143333
852,19.053.460-K,Ángel,Jara,1996-07-10,M,Perquenco,FONASA,2026-02-28 12:35:36.146666
853,14.486.065-9,Mateo,Núñez,1947-10-04,M,Chañaral,FONASA,2026-02-28 12:35:36.146666
854,11.665.475-K,Lidia,Acevedo,1981-06-10,F,Yumbel,FONASA,2026-02-28 12:35:36.150000
855,22.553.870-0,Elcira,Fuentealba,1953-09-21,F,Peralillo,ISAPRE,2026-02-28 12:35:36.153333
856,14.910.341-4,Agustina,Gómez,1950-11-30,F,Cochrane,FONASA,2026-02-28 12:35:36.156666
857,11.969.053-6,Cecilia,Rodríguez,1986-10-31,F,Santa María,ISAPRE,2026-02-28 12:35:36.160000
858,12.868.691-6,Martina,Briones,1940-03-09,F,Lanco,FONASA,2026-02-28 12:35:36.160000
859,8.705.446-2,Carlos,Sáez,1996-11-01,M,Colbún,NINGUNA,2026-02-28 12:35:36.163333
860,10.004.458-7,Catalina,Díaz,2004-08-10,F,Maule,FONASA,2026-02-28 12:35:36.166666
861,8.398.744-8,Mario,Pérez,2001-07-27,M,La Granja,ISAPRE,2026-02-28 12:35:36.170000
862,20.326.028-8,Miguel,Reyes,1960-02-22,M,Puyehue,ISAPRE,2026-02-28 12:35:36.170000
863,6.680.412-7,Mary,Bruna,1946-10-16,F,El Bosque,FONASA,2026-02-28 12:35:36.173333
864,14.749.816-0,José,Uribe,1964-07-06,M,Coquimbo,NINGUNA,2026-02-28 12:35:36.176666
865,19.294.027-3,Nora,Velásquez,1990-04-04,F,Pitrufquén,FONASA,2026-02-28 12:35:36.180000
866,6.539.782-K,Manuel,Santander,1940-08-28,M,Pichidegua,FONASA,2026-02-28 12:35:36.180000
867,16.028.027-1,Juan,Vallejos,1964-04-30,M,Buin,ISAPRE,2026-02-28 12:35:36.186666
868,8.118.928-5,Sofía,Moya,1965-05-10,F,Quillón,ISAPRE,2026-02-28 12:35:36.190000
869,8.819.568-K,Jairo,Alarcón,1967-04-10,M,Tocopilla,ISAPRE,2026-02-28 12:35:36.193333
870,14.121.204-4,Ruth,Alfaro,1996-11-13,F,Yungay,ISAPRE,2026-02-28 12:35:36.193333
871,19.151.240-5,María,Rodríguez,1984-02-26,F,Llaillay,FONASA,2026-02-28 12:35:36.196666
872,9.446.350-5,Cristian,Zapata,1987-05-17,M,El Tabo,NINGUNA,2026-02-28 12:35:36.196666
873,10.348.422-7,Jorge,Guajardo,1947-01-21,M,Rancagua,ISAPRE,2026-02-28 12:35:36.200000
874,24.090.573-6,Liliana,Guzmán,1986-03-01,F,Los Vilos,ISAPRE,2026-02-28 12:35:36.203333
875,17.742.321-1,Walter,Méndez,1993-01-08,M,Pichidegua,ISAPRE,2026-02-28 12:35:36.206666
876,9.384.065-8,Eduardo,Bastías,1972-11-15,M,Mariquina,ISAPRE,2026-02-28 12:35:36.206666
877,18.800.409-1,Luis,Seguel,1969-12-27,M,Quinchao,FONASA,2026-02-28 12:35:36.210000
878,13.778.271-5,Edwin,Veloso,1984-07-27,M,Puerto Octay,ISAPRE,2026-02-28 12:35:36.210000
879,22.609.966-2,Tomás,Olave,1992-03-25,M,Iquique,NINGUNA,2026-02-28 12:35:36.216666
880,16.351.485-0,Diego,Venegas,1975-04-29,M,Santo Domingo,NINGUNA,2026-02-28 12:35:36.220000
881,19.523.965-7,Álvaro,Díaz,1985-01-10,M,Corral,NINGUNA,2026-02-28 12:35:36.223333
882,21.170.876-K,Miguel,Rebolledo,1963-07-12,M,Colbún,NINGUNA,2026-02-28 12:35:36.226666
883,9.988.015-5,Soledad,Cabello,1997-02-04,F,Pinto,NINGUNA,2026-02-28 12:35:36.230000
884,5.390.736-9,Felipe,Flores,1983-10-13,M,Peralillo,FONASA,2026-02-28 12:35:36.230000
885,21.637.459-2,María,Rodríguez,1999-03-01,F,Mulchén,FONASA,2026-02-28 12:35:36.233333
886,21.496.968-8,Patricio,Martínez,1961-10-26,M,Santa Juana,FONASA,2026-02-28 12:35:36.233333
887,14.333.404-K,Anahí,Cárdenas,1943-06-05,F,Pelarco,NINGUNA,2026-02-28 12:35:36.236666
888,23.471.566-6,Felipe,Torres,1983-10-11,M,Colbún,ISAPRE,2026-02-28 12:35:36.236666
889,12.885.291-3,Paola,Duarte,1945-05-13,F,Pumanque,ISAPRE,2026-02-28 12:35:36.240000
890,24.227.861-5,Rocío,González,1970-06-29,F,Alto del Carmen,FONASA,2026-02-28 12:35:36.240000
891,20.001.116-3,Erika,Cuevas,1961-07-04,F,Cunco,FONASA,2026-02-28 12:35:36.240000
892,5.596.233-2,Marina,Catalán,1946-12-26,F,La Estrella,ISAPRE,2026-02-28 12:35:36.243333
893,6.202.320-1,Pamela,Cubillos,1977-11-29,F,Chile Chico,NINGUNA,2026-02-28 12:35:36.250000
894,8.049.948-5,Alex,Solar,1993-11-17,M,La Unión,NINGUNA,2026-02-28 12:35:36.253333
895,22.056.984-5,Sophia,Ramírez,1978-04-07,F,Hualqui,FONASA,2026-02-28 12:35:36.253333
896,16.437.169-7,María,Altamirano,1964-09-21,F,Rengo,FONASA,2026-02-28 12:35:36.256666
897,20.249.146-4,Ricardo,Alarcón,1962-08-04,M,Futaleufú,NINGUNA,2026-02-28 12:35:36.256666
898,17.190.142-1,Emilia,Gómez,1988-09-19,F,Coihaique,ISAPRE,2026-02-28 12:35:36.260000
899,8.269.443-9,Marcos,Bravo,1991-09-02,M,San Juan de la Costa,NINGUNA,2026-02-28 12:35:36.263333
900,5.073.717-9,Héctor,Ruiz,1963-03-25,M,Laguna Blanca,ISAPRE,2026-02-28 12:35:36.266666
901,23.377.446-4,Marianela,Salazar,1975-07-10,F,Tocopilla,ISAPRE,2026-02-28 12:35:36.270000
902,6.536.058-6,Daniel,Cuevas,2001-01-12,M,Panquehue,FONASA,2026-02-28 12:35:36.270000
903,9.712.692-5,Josefina,Álvarez,1995-12-04,F,Cabo de Hornos,NINGUNA,2026-02-28 12:35:36.276666
904,8.589.032-8,Ana,Valenzuela,1957-04-21,F,Natales,NINGUNA,2026-02-28 12:35:36.280000
905,11.292.912-6,Emilio,Valdés,1948-03-20,M,Peñaflor,ISAPRE,2026-02-28 12:35:36.280000
906,20.335.919-5,Carlos,Matamala,1996-02-10,M,Quillota,FONASA,2026-02-28 12:35:36.280000
907,8.616.018-8,Rosa,Vargas,1991-07-11,F,Panguipulli,ISAPRE,2026-02-28 12:35:36.283333
908,24.757.222-8,Max,Moraga,1948-05-20,M,Nogales,ISAPRE,2026-02-28 12:35:36.286666
909,24.774.169-0,Rosa,Hidalgo,2005-01-25,F,Vichuquén,NINGUNA,2026-02-28 12:35:36.290000
910,21.737.911-3,Oscar,Arenas,1940-04-17,M,Taltal,NINGUNA,2026-02-28 12:35:36.290000
911,23.563.195-4,Samuel,Rivera,2003-08-25,M,Parral,ISAPRE,2026-02-28 12:35:36.290000
912,22.056.821-0,Irene,Torres,1993-02-24,F,Nueva Imperial,FONASA,2026-02-28 12:35:36.293333
913,9.307.777-6,Mauricio,Sandoval,1947-01-17,M,Villa Alegre,ISAPRE,2026-02-28 12:35:36.296666
914,21.915.128-4,Katalina,Cárdenas,1999-12-24,F,Panquehue,ISAPRE,2026-02-28 12:35:36.300000
915,13.329.511-9,Claudia,Rojas,1958-08-14,F,Juan Fernández,ISAPRE,2026-02-28 12:35:36.303333
916,14.870.826-6,Eugenia,Ortega,1970-10-25,F,Lumaco,FONASA,2026-02-28 12:35:36.306666
917,18.849.439-0,Jaime,Rodríguez,1980-12-31,M,Santo Domingo,NINGUNA,2026-02-28 12:35:36.310000
918,23.381.318-4,Massiel,Zárate,1998-07-28,F,Puyehue,ISAPRE,2026-02-28 12:35:36.313333
919,11.740.719-5,Emilio,Saavedra,1954-04-09,M,La Pintana,NINGUNA,2026-02-28 12:35:36.313333
920,16.586.129-9,Edith,Pérez,2002-09-08,F,Quilpué,NINGUNA,2026-02-28 12:35:36.313333
921,10.966.404-9,Orlando,Álvarez,1974-04-16,M,Chaitén,NINGUNA,2026-02-28 12:35:36.316666
922,8.872.357-0,Gabriela,Osses,1991-10-09,F,Lago Verde,ISAPRE,2026-02-28 12:35:36.320000
923,24.555.733-7,María,Chacón,1978-10-31,F,Pudahuel,NINGUNA,2026-02-28 12:35:36.320000
924,22.914.805-2,Nancy,Fuentes,1959-06-16,F,Nacimiento,ISAPRE,2026-02-28 12:35:36.320000
925,22.539.907-7,Diego,Carvajal,1947-03-31,M,Pelarco,FONASA,2026-02-28 12:35:36.323333
926,9.876.355-4,Magdalena,Santander,1943-08-11,F,San Miguel,NINGUNA,2026-02-28 12:35:36.326666
927,11.707.612-1,Alexis,Poblete,1958-03-02,M,Salamanca,FONASA,2026-02-28 12:35:36.330000
928,13.407.432-9,Hilda,Medina,1949-12-18,F,San Joaquín,FONASA,2026-02-28 12:35:36.333333
929,11.845.134-1,Constanza,Parra,1991-04-13,F,Quillota,NINGUNA,2026-02-28 12:35:36.340000
930,17.035.385-4,Edward,Guzmán,1995-05-24,M,Coihueco,ISAPRE,2026-02-28 12:35:36.340000
931,23.853.731-2,Ricardo,Roa,1998-11-07,M,Calbuco,FONASA,2026-02-28 12:35:36.340000
932,12.972.381-5,Marjorie,Castillo,1974-10-08,F,Casablanca,NINGUNA,2026-02-28 12:35:36.343333
933,6.576.383-4,Paulette,Vidal,2003-01-17,F,Pitrufquén,ISAPRE,2026-02-28 12:35:36.343333
934,18.977.643-8,Andrea,González,2005-02-06,F,Huasco,NINGUNA,2026-02-28 12:35:36.346666
935,23.526.227-4,Lorena,Hermosilla,1943-08-30,F,Cobquecura,FONASA,2026-02-28 12:35:36.350000
936,11.814.476-7,Paola,López,1982-03-25,F,Camiña,ISAPRE,2026-02-28 12:35:36.353333
937,17.339.344-K,Juan,Pastén,1991-05-21,M,Chonchi,NINGUNA,2026-02-28 12:35:36.353333
938,11.492.705-8,Paul,Arancibia,1960-01-07,M,Camarones,ISAPRE,2026-02-28 12:35:36.356666
939,7.498.764-8,Sergio,Faúndez,1952-09-21,M,Curaco de Vélez,FONASA,2026-02-28 12:35:36.360000
940,17.656.672-8,Alfonso,Caro,1942-10-06,M,Mulchén,ISAPRE,2026-02-28 12:35:36.363333
941,23.676.350-1,María,Pinto,1957-12-24,F,Vilcún,FONASA,2026-02-28 12:35:36.366666
942,24.595.320-8,Daniel,Andrade,1997-07-27,M,Laguna Blanca,ISAPRE,2026-02-28 12:35:36.366666
943,16.091.846-2,Amaro,Iturra,1971-09-25,M,Viña del Mar,NINGUNA,2026-02-28 12:35:36.370000
944,6.340.183-8,Lucas,Rodríguez,1950-06-17,M,Sierra Gorda,ISAPRE,2026-02-28 12:35:36.373333
945,15.105.078-6,Arturo,Cid,1973-05-19,M,Pichidegua,NINGUNA,2026-02-28 12:35:36.380000
946,7.445.473-9,Lucía,Reyes,1993-05-09,F,Villarrica,NINGUNA,2026-02-28 12:35:36.380000
947,22.629.333-7,Edith,Vásquez,1954-12-20,F,Dalcahue,FONASA,2026-02-28 12:35:36.383333
948,21.949.697-4,Fernando,García,1950-11-05,M,Ninhue,ISAPRE,2026-02-28 12:35:36.386666
949,8.085.180-4,Maite,Chacón,1963-10-11,F,Diego de Almagro,FONASA,2026-02-28 12:35:36.390000
950,16.136.162-3,Héctor,Olivares,1962-07-12,M,Rauco,ISAPRE,2026-02-28 12:35:36.390000
951,12.329.807-1,Mariana,Castro,2004-09-01,F,Codegua,NINGUNA,2026-02-28 12:35:36.396666
952,23.835.266-5,Pamela,Torres,1996-01-19,F,Chile Chico,NINGUNA,2026-02-28 12:35:36.400000
953,8.849.429-6,Carlos,Riveros,1985-07-09,M,Los Ángeles,ISAPRE,2026-02-28 12:35:36.400000
954,13.064.736-7,Patricia,Pinto,2001-07-20,F,Corral,NINGUNA,2026-02-28 12:35:36.403333
955,6.338.058-K,Sergio,González,1986-06-12,M,Freirina,ISAPRE,2026-02-28 12:35:36.406666
956,8.804.201-8,Anastasia,Olave,1966-04-04,F,Las Cabras,ISAPRE,2026-02-28 12:35:36.410000
957,5.828.986-8,Andrea,Gutiérrez,2002-01-06,F,Isla de Maipo,NINGUNA,2026-02-28 12:35:36.416666
958,22.257.348-3,Nicole,Vásquez,1994-08-19,F,Camiña,NINGUNA,2026-02-28 12:35:36.416666
959,21.334.455-2,Sofía,Véliz,1942-12-25,F,Río Hurtado,ISAPRE,2026-02-28 12:35:36.416666
960,15.747.912-1,Mauricio,Opazo,1974-12-20,M,Curanilahue,FONASA,2026-02-28 12:35:36.420000
961,10.616.837-7,Matías,Vásquez,2005-01-27,M,Castro,NINGUNA,2026-02-28 12:35:36.420000
962,7.196.869-3,Aquiles,Carvajal,1954-05-06,M,Puente Alto,NINGUNA,2026-02-28 12:35:36.426666
963,19.234.107-8,Arnoldo,Sánchez,1996-11-12,M,Santa María,FONASA,2026-02-28 12:35:36.426666
964,23.044.037-9,Fidel,Troncoso,1996-05-24,M,Pemuco,NINGUNA,2026-02-28 12:35:36.430000
965,7.419.962-3,Sylvia,Carrasco,1990-10-29,F,Penco,NINGUNA,2026-02-28 12:35:36.433333
966,5.797.016-2,Pedro,Campos,1971-04-02,M,Loncoche,NINGUNA,2026-02-28 12:35:36.436666
967,6.271.253-8,María,Valdés,1945-12-15,F,Copiapó,FONASA,2026-02-28 12:35:36.440000
968,10.972.425-4,Jorge,Ríos,1994-01-17,M,Chillán Viejo,ISAPRE,2026-02-28 12:35:36.446666
969,24.292.533-5,Aladino,Sáez,1995-11-29,M,Río Ibáñez,FONASA,2026-02-28 12:35:36.446666
970,18.677.886-3,Solange,Canales,1966-05-28,F,La Estrella,ISAPRE,2026-02-28 12:35:36.446666
971,19.529.909-9,Luz,Vidal,1961-07-13,F,Antofagasta,FONASA,2026-02-28 12:35:36.450000
972,8.969.682-8,Emilia,Guzmán,1976-05-24,F,Penco,FONASA,2026-02-28 12:35:36.453333
973,24.649.744-3,Fabián,Rojas,1943-02-05,M,Puqueldón,NINGUNA,2026-02-28 12:35:36.453333
974,17.002.424-9,Felipe,Poblete,2003-02-25,M,Hualqui,NINGUNA,2026-02-28 12:35:36.456666
975,14.725.302-8,Jorge,Muñoz,1993-07-19,M,Frutillar,NINGUNA,2026-02-28 12:35:36.460000
976,7.902.633-6,Alejandra,Cortés,1959-02-27,F,Chañaral,ISAPRE,2026-02-28 12:35:36.463333
977,18.257.800-2,Luisa,Gallardo,1995-12-11,F,Yerbas Buenas,NINGUNA,2026-02-28 12:35:36.466666
978,20.904.387-4,Armando,Zenteno,1950-08-21,M,Vicuña,NINGUNA,2026-02-28 12:35:36.466666
979,9.576.202-6,Francisco,Muñoz,1990-10-25,M,Cabo de Hornos,ISAPRE,2026-02-28 12:35:36.470000
980,9.834.372-5,Mónica,Vera,1960-04-13,F,El Monte,NINGUNA,2026-02-28 12:35:36.476666
981,5.374.138-K,Margarita,Toro,1977-08-31,F,Saavedra,NINGUNA,2026-02-28 12:35:36.480000
982,9.135.085-8,José,Díaz,1942-11-04,M,Casablanca,FONASA,2026-02-28 12:35:36.483333
983,23.023.831-6,Margarita,Álvarez,1977-04-04,F,San Felipe,FONASA,2026-02-28 12:35:36.486666
984,12.048.205-K,Patricia,Rubilar,1990-12-03,F,Calera,NINGUNA,2026-02-28 12:35:36.490000
985,12.104.712-8,Francisca,Solís,1968-01-30,F,Cisnes,NINGUNA,2026-02-28 12:35:36.493333
986,10.400.732-5,Isaac,Toledo,1952-07-09,M,Pedro Aguirre Cerda,FONASA,2026-02-28 12:35:36.496666
987,11.520.505-6,Leticia,Sánchez,1947-10-19,F,San Gregorio,FONASA,2026-02-28 12:35:36.496666
988,23.416.387-6,Carlos,Rivas,1971-05-22,M,Peñaflor,NINGUNA,2026-02-28 12:35:36.500000
989,14.752.685-7,Juan,Hermosilla,1985-09-15,M,Peñaflor,FONASA,2026-02-28 12:35:36.503333
990,8.295.125-3,Valentina,Molina,1953-06-07,F,Papudo,NINGUNA,2026-02-28 12:35:36.510000
991,16.101.515-6,Monserrat,González,1964-04-20,F,Pinto,FONASA,2026-02-28 12:35:36.513333
992,8.356.955-7,Agustin,Cerda,1959-05-28,M,Diego de Almagro,NINGUNA,2026-02-28 12:35:36.516666
993,11.492.734-1,Ignacio,Contreras,1961-08-16,M,Hualqui,ISAPRE,2026-02-28 12:35:36.520000
994,16.017.466-8,Ximena,Hernández,1981-12-10,F,Chimbarongo,NINGUNA,2026-02-28 12:35:36.523333
995,24.601.490-6,Constanza,Acevedo,1950-05-15,F,Melipilla,NINGUNA,2026-02-28 12:35:36.523333
996,15.614.379-0,Angélica,Bustamante,2005-03-27,F,Maipú,ISAPRE,2026-02-28 12:35:36.530000
997,5.162.131-K,Iván,Poblete,1961-04-24,M,Calera,FONASA,2026-02-28 12:35:36.533333
998,19.633.895-0,Miguel,Osorio,1958-10-29,M,Valparaíso,ISAPRE,2026-02-28 12:35:36.533333
999,16.125.406-1,Juan,Sáez,1999-09-27,M,Coelemu,ISAPRE,2026-02-28 12:35:36.536666
1000,19.943.733-K,Ámbar,Sepúlveda,1964-05-30,F,San Rosendo,ISAPRE,2026-02-28 12:35:36.540000
1001,23.511.034-2,Katherine,Santibáñez,1947-05-29,F,Renaico,FONASA,2026-02-28 12:35:36.540000
1002,14.415.908-K,Luis,Leal,1998-06-08,M,Curepto,FONASA,2026-02-28 12:35:36.540000
1003,13.832.689-6,Patricio,Ayala,1989-12-01,M,San Gregorio,NINGUNA,2026-02-28 12:35:36.543333
1004,7.530.002-6,Luis,Canales,2000-09-15,M,Peñaflor,FONASA,2026-02-28 12:35:36.550000
1005,24.525.004-5,Javier,Pino,1979-05-24,M,Ránquil,ISAPRE,2026-02-28 12:35:36.553333
1006,6.229.981-9,Andrés,Muñoz,1977-07-14,M,Camiña,ISAPRE,2026-02-28 12:35:36.553333
1007,9.987.295-0,Antonella,Oyarzún,1964-11-22,F,Canela,ISAPRE,2026-02-28 12:35:36.556666
1008,24.783.718-3,Jorge,Cortés,1989-11-23,M,Puyehue,ISAPRE,2026-02-28 12:35:36.560000
1009,20.592.782-4,Luis,Fernández,1974-02-06,M,Vichuquén,NINGUNA,2026-02-28 12:35:36.560000
1010,18.313.900-2,Sebastián,Donoso,1964-10-04,M,San Gregorio,NINGUNA,2026-02-28 12:35:36.566666
1011,13.015.509-K,Julio,Venegas,1997-09-14,M,Renaico,NINGUNA,2026-02-28 12:35:36.566666
1012,22.251.564-5,Jesus,Pinto,1949-07-20,M,Calama,ISAPRE,2026-02-28 12:35:36.570000
1013,11.011.114-2,Francisco,Canales,1978-07-16,M,Andacollo,NINGUNA,2026-02-28 12:35:36.570000
1014,21.223.682-9,Noah,Escobar,2003-11-29,M,Toltén,ISAPRE,2026-02-28 12:35:36.573333
1015,12.342.351-8,Pedro,Escobar,1991-10-26,M,Peumo,ISAPRE,2026-02-28 12:35:36.576666
1016,7.109.270-4,Gerson,Allendes,1957-12-27,M,Galvarino,ISAPRE,2026-02-28 12:35:36.580000
1017,6.436.412-K,Gonzalo,Jorquera,1985-06-30,M,Paillaco,FONASA,2026-02-28 12:35:36.583333
1018,18.022.243-K,Raquel,Aracena,1971-12-17,F,Tucapel,ISAPRE,2026-02-28 12:35:36.586666
1019,6.338.979-K,José,Vallejos,1984-02-18,M,Petorca,ISAPRE,2026-02-28 12:35:36.590000
1020,22.494.371-7,Jaime,Tapia,1983-02-11,M,Melipilla,ISAPRE,2026-02-28 12:35:36.593333
1021,24.415.649-5,María,Arredondo,1977-01-15,F,Huasco,NINGUNA,2026-02-28 12:35:36.593333
1022,17.638.597-9,Yerko,Henríquez,1984-06-25,M,O'Higgins,ISAPRE,2026-02-28 12:35:36.593333
1023,24.719.229-8,Patricia,Henríquez,1984-06-16,F,Constitución,FONASA,2026-02-28 12:35:36.596666
1024,17.627.498-0,Loreto,Riquelme,2001-09-26,F,Portezuelo,FONASA,2026-02-28 12:35:36.600000
1025,16.841.292-4,Montserrat,Henríquez,1995-08-12,F,Traiguén,ISAPRE,2026-02-28 12:35:36.603333
1026,21.176.930-0,María,Rodríguez,2000-05-15,F,Lumaco,NINGUNA,2026-02-28 12:35:36.603333
1027,21.838.854-K,Ramón,Riveros,2000-01-09,M,Perquenco,FONASA,2026-02-28 12:35:36.606666
1028,10.556.809-6,Claudia,Jofré,1955-08-26,F,Chépica,FONASA,2026-02-28 12:35:36.610000
1029,12.097.336-3,Jessica,Soto,1950-03-23,F,Placilla,FONASA,2026-02-28 12:35:36.610000
1030,17.154.185-9,Rodolfo,Carrasco,1980-12-19,M,Tucapel,NINGUNA,2026-02-28 12:35:36.610000
1031,12.729.140-3,Miguel,Almonacid,1968-03-19,M,Máfil,ISAPRE,2026-02-28 12:35:36.610000
1032,21.157.017-2,Gabriel,Barros,1985-12-12,M,Pitrufquén,ISAPRE,2026-02-28 12:35:36.613333
1033,12.070.051-0,Patricia,Fuentes,1980-03-15,F,Lota,FONASA,2026-02-28 12:35:36.616666
1034,5.753.164-9,Marta,Valdés,1956-07-31,F,Maule,FONASA,2026-02-28 12:35:36.620000
1035,24.243.014-K,José,Araya,1980-04-22,M,Curarrehue,FONASA,2026-02-28 12:35:36.623333
1036,22.201.438-7,Camilo,Arias,1942-09-01,M,Máfil,NINGUNA,2026-02-28 12:35:36.626666
1037,6.876.095-K,Tomás,Fuenzalida,1951-04-27,M,Cochrane,ISAPRE,2026-02-28 12:35:36.630000
1038,22.335.584-6,Alexis,Cortés,2005-03-17,M,Quilaco,ISAPRE,2026-02-28 12:35:36.630000
1039,14.511.158-7,Matías,Zapata,2004-06-17,M,Lota,FONASA,2026-02-28 12:35:36.633333
1040,20.072.763-0,Víctor,Azócar,1981-04-10,M,Quilleco,ISAPRE,2026-02-28 12:35:36.636666
1041,10.723.271-0,Ana,Rivas,1954-12-05,F,Calle Larga,ISAPRE,2026-02-28 12:35:36.636666
1042,24.550.360-1,Rodolfo,Miranda,1995-10-31,M,Galvarino,FONASA,2026-02-28 12:35:36.636666
1043,10.627.806-7,Sandra,Cofré,1989-04-12,F,Tiltil,NINGUNA,2026-02-28 12:35:36.640000
1044,20.215.933-8,Mónica,Guerrero,1980-08-04,F,Portezuelo,NINGUNA,2026-02-28 12:35:36.640000
1045,12.711.271-1,Juan,Rivera,1965-09-26,M,Punitaqui,ISAPRE,2026-02-28 12:35:36.646666
1046,8.643.008-8,Ramón,Rojas,1941-02-15,M,Quillón,FONASA,2026-02-28 12:35:36.650000
1047,10.018.440-0,Mariela,Díaz,1981-03-16,F,Corral,FONASA,2026-02-28 12:35:36.653333
1048,20.967.520-K,Juan,Ponce,2001-05-09,M,Requínoa,NINGUNA,2026-02-28 12:35:36.656666
1049,22.831.830-2,Cristian,Contreras,1974-04-02,M,Macul,FONASA,2026-02-28 12:35:36.660000
1050,21.181.320-2,Nelson,Martínez,1984-11-14,M,Paiguano,FONASA,2026-02-28 12:35:36.660000
1051,19.478.630-1,Emilio,Inostroza,1975-07-11,M,Río Bueno,ISAPRE,2026-02-28 12:35:36.663333
1052,6.457.546-5,Graciela,Rivera,1987-06-23,F,Quirihue,NINGUNA,2026-02-28 12:35:36.663333
1053,12.700.280-0,Victoria,Pérez,2003-11-10,F,Cabo de Hornos,ISAPRE,2026-02-28 12:35:36.666666
1054,16.761.426-4,Mery,Martinez,1980-01-31,F,Calbuco,NINGUNA,2026-02-28 12:35:36.673333
1055,19.277.055-6,Hugo,González,1949-02-09,M,Maule,ISAPRE,2026-02-28 12:35:36.673333
1056,12.801.837-9,Diana,Opazo,2001-12-06,F,San Felipe,FONASA,2026-02-28 12:35:36.676666
1057,23.244.585-8,Soledad,Gaete,1967-10-22,F,San Carlos,ISAPRE,2026-02-28 12:35:36.680000
1058,5.183.524-7,Juan,Moreno,1988-04-03,M,María Elena,NINGUNA,2026-02-28 12:35:36.680000
1059,24.394.030-3,Sergio,Maldonado,1975-07-23,M,Los Lagos,FONASA,2026-02-28 12:35:36.680000
1060,17.583.914-3,Carlos,Pineda,1984-07-16,M,Contulmo,FONASA,2026-02-28 12:35:36.680000
1061,18.718.564-5,Emilia,González,1964-08-26,F,Limache,FONASA,2026-02-28 12:35:36.683333
1062,19.296.590-K,Jorge,Beltrán,1984-05-04,M,Isla de Maipo,NINGUNA,2026-02-28 12:35:36.683333
1063,13.767.870-5,Carla,Olivares,1998-03-07,F,Lautaro,NINGUNA,2026-02-28 12:35:36.683333
1064,23.947.189-7,Valentina,Calderón,1964-11-18,F,Futaleufú,NINGUNA,2026-02-28 12:35:36.686666
1065,18.336.348-4,Javiera,Poblete,1991-05-17,F,Alto del Carmen,FONASA,2026-02-28 12:35:36.690000
1066,23.525.567-7,Ana,Fuentes,1993-05-03,F,Algarrobo,NINGUNA,2026-02-28 12:35:36.696666
1067,10.996.834-K,Josefina,Gálvez,1965-03-11,F,Temuco,NINGUNA,2026-02-28 12:35:36.700000
1068,13.515.364-8,Ingrid,Bahamondes,1960-11-12,F,Pelarco,NINGUNA,2026-02-28 12:35:36.703333
1069,18.359.017-0,Constanza,Aguilar,1990-01-25,F,Ránquil,FONASA,2026-02-28 12:35:36.706666
1070,12.709.845-K,Patricio,Vega,1970-05-23,M,Pirque,NINGUNA,2026-02-28 12:35:36.710000
1071,8.364.792-2,José,Coronado,1954-08-05,M,El Carmen,NINGUNA,2026-02-28 12:35:36.713333
1072,16.356.089-5,Ana,Castillo,1994-07-01,F,El Quisco,NINGUNA,2026-02-28 12:35:36.716666
1073,10.393.472-9,Germán,Araneda,1966-06-24,M,Sierra Gorda,NINGUNA,2026-02-28 12:35:36.720000
1074,8.056.425-2,Ricardo,Barría,1996-01-09,M,Fresia,FONASA,2026-02-28 12:35:36.720000
1075,19.608.842-3,Claudia,Cavieres,1945-12-30,F,Alto Hospicio,FONASA,2026-02-28 12:35:36.726666
1076,12.441.374-5,Myriam,Aburto,1965-03-27,F,Hualañé,FONASA,2026-02-28 12:35:36.726666
1077,17.895.840-2,Maykol,Reyes,2003-05-02,M,Papudo,ISAPRE,2026-02-28 12:35:36.730000
1078,6.928.139-7,Emilia,Castro,2004-05-09,F,Natales,FONASA,2026-02-28 12:35:36.730000
1079,19.729.457-4,Luisa,Maldonado,1940-09-23,F,Paine,FONASA,2026-02-28 12:35:36.730000
1080,11.534.608-3,Pamela,Ponce,1942-04-15,F,Antofagasta,NINGUNA,2026-02-28 12:35:36.733333
1081,10.686.902-2,Brayan,Castro,1985-11-12,M,Ercilla,FONASA,2026-02-28 12:35:36.733333
1082,13.028.120-6,Rosa,Mansilla,1984-07-28,F,Florida,FONASA,2026-02-28 12:35:36.733333
1083,7.913.961-0,Willy,Acuña,1958-10-11,M,Isla de Maipo,ISAPRE,2026-02-28 12:35:36.740000
